name,year,title,link
emnlp1,2016,"Proceedings of the 2016 Conference on Empirical Methods in Natural Language Processing, EMNLP 2016, Austin, Texas, USA, November 1-4, 2016.",https://dblp.org/db/conf/emnlp/emnlp2016.html
emnlp1,2016,Span-Based Constituency Parsing with a Structure-Label System and Provably Optimal Dynamic Oracles.,https://dblp.org/db/conf/emnlp/emnlp2016.html
emnlp1,2016,Rule Extraction for Tree-to-Tree Transducers by Cost Minimization.,https://dblp.org/db/conf/emnlp/emnlp2016.html
emnlp1,2016,A Neural Network for Coordination Boundary Prediction.,https://dblp.org/db/conf/emnlp/emnlp2016.html
emnlp1,2016,Using Left-corner Parsing to Encode Universal Structural Constraints in Grammar Induction.,https://dblp.org/db/conf/emnlp/emnlp2016.html
emnlp1,2016,"Distinguishing Past, On-going, and Future Events: The EventStatus Corpus.",https://dblp.org/db/conf/emnlp/emnlp2016.html
emnlp1,2016,Nested Propositions in Open Information Extraction.,https://dblp.org/db/conf/emnlp/emnlp2016.html
emnlp1,2016,A Position Encoding Convolutional Neural Network Based on Dependency Tree for Relation Classification.,https://dblp.org/db/conf/emnlp/emnlp2016.html
emnlp1,2016,Learning to Recognize Discontiguous Entities.,https://dblp.org/db/conf/emnlp/emnlp2016.html
emnlp1,2016,Modeling Human Reading with Neural Attention.,https://dblp.org/db/conf/emnlp/emnlp2016.html
emnlp1,2016,Comparing Computational Cognitive Models of Generalization in a Language Acquisition Task.,https://dblp.org/db/conf/emnlp/emnlp2016.html
emnlp1,2016,Rationalizing Neural Predictions.,https://dblp.org/db/conf/emnlp/emnlp2016.html
emnlp1,2016,Deep Multi-Task Learning with Shared Memory for Text Classification.,https://dblp.org/db/conf/emnlp/emnlp2016.html
emnlp1,2016,Natural Language Comprehension with the EpiReader.,https://dblp.org/db/conf/emnlp/emnlp2016.html
emnlp1,2016,Creating Causal Embeddings for Question Answering with Minimal Supervision.,https://dblp.org/db/conf/emnlp/emnlp2016.html
emnlp1,2016,Improving Semantic Parsing via Answer Type Inference.,https://dblp.org/db/conf/emnlp/emnlp2016.html
emnlp1,2016,Semantic Parsing to Probabilistic Programs for Situated Question Answering.,https://dblp.org/db/conf/emnlp/emnlp2016.html
emnlp1,2016,Event participant modelling with neural networks.,https://dblp.org/db/conf/emnlp/emnlp2016.html
emnlp1,2016,Context-Dependent Sense Embedding.,https://dblp.org/db/conf/emnlp/emnlp2016.html
emnlp1,2016,Jointly Embedding Knowledge Graphs and Logical Rules.,https://dblp.org/db/conf/emnlp/emnlp2016.html
emnlp1,2016,Learning Connective-based Word Representations for Implicit Discourse Relation Identification.,https://dblp.org/db/conf/emnlp/emnlp2016.html
emnlp1,2016,Aspect Level Sentiment Classification with Deep Memory Network.,https://dblp.org/db/conf/emnlp/emnlp2016.html
emnlp1,2016,Lifelong-RL: Lifelong Relaxation Labeling for Separating Entities and Aspects in Opinion Targets.,https://dblp.org/db/conf/emnlp/emnlp2016.html
emnlp1,2016,Learning Sentence Embeddings with Auxiliary Tasks for Cross-Domain Sentiment Classification.,https://dblp.org/db/conf/emnlp/emnlp2016.html
emnlp1,2016,Attention-based LSTM Network for Cross-Lingual Sentiment Classification.,https://dblp.org/db/conf/emnlp/emnlp2016.html
emnlp1,2016,Neural versus Phrase-Based Machine Translation Quality: a Case Study.,https://dblp.org/db/conf/emnlp/emnlp2016.html
emnlp1,2016,Zero-Resource Translation with Multi-Lingual Neural Machine Translation.,https://dblp.org/db/conf/emnlp/emnlp2016.html
emnlp1,2016,Memory-enhanced Decoder for Neural Machine Translation.,https://dblp.org/db/conf/emnlp/emnlp2016.html
emnlp1,2016,Semi-Supervised Learning of Sequence Models with Method of Moments.,https://dblp.org/db/conf/emnlp/emnlp2016.html
emnlp1,2016,Learning from Explicit and Implicit Supervision Jointly For Algebra Word Problems.,https://dblp.org/db/conf/emnlp/emnlp2016.html
emnlp1,2016,TweeTime : A Minimally Supervised Method for Recognizing and Normalizing Time Expressions in Twitter.,https://dblp.org/db/conf/emnlp/emnlp2016.html
emnlp1,2016,Language as a Latent Variable: Discrete Generative Models for Sentence Compression.,https://dblp.org/db/conf/emnlp/emnlp2016.html
emnlp1,2016,Globally Coherent Text Generation with Neural Checklist Models.,https://dblp.org/db/conf/emnlp/emnlp2016.html
emnlp1,2016,A Dataset and Evaluation Metrics for Abstractive Compression of Sentences and Short Paragraphs.,https://dblp.org/db/conf/emnlp/emnlp2016.html
emnlp1,2016,PaCCSS-IT: A Parallel Corpus of Complex-Simple Sentences for Automatic Text Simplification.,https://dblp.org/db/conf/emnlp/emnlp2016.html
emnlp1,2016,Discourse Parsing with Attention-based Hierarchical Neural Networks.,https://dblp.org/db/conf/emnlp/emnlp2016.html
emnlp1,2016,Multi-view Response Selection for Human-Computer Conversation.,https://dblp.org/db/conf/emnlp/emnlp2016.html
emnlp1,2016,Variational Neural Discourse Relation Recognizer.,https://dblp.org/db/conf/emnlp/emnlp2016.html
emnlp1,2016,Event Detection and Co-reference with Minimal Supervision.,https://dblp.org/db/conf/emnlp/emnlp2016.html
emnlp1,2016,Learning Term Embeddings for Taxonomic Relation Identification Using Dynamic Weighting Neural Network.,https://dblp.org/db/conf/emnlp/emnlp2016.html
emnlp1,2016,Relation Schema Induction using Tensor Factorization with Side Information.,https://dblp.org/db/conf/emnlp/emnlp2016.html
emnlp1,2016,Supervised Distributional Hypernym Discovery via Domain Adaptation.,https://dblp.org/db/conf/emnlp/emnlp2016.html
emnlp1,2016,Latent Tree Language Model.,https://dblp.org/db/conf/emnlp/emnlp2016.html
emnlp1,2016,Comparing Data Sources and Architectures for Deep Visual Representation Learning in Semantics.,https://dblp.org/db/conf/emnlp/emnlp2016.html
emnlp1,2016,Multimodal Compact Bilinear Pooling for Visual Question Answering and Visual Grounding.,https://dblp.org/db/conf/emnlp/emnlp2016.html
emnlp1,2016,The Structured Weighted Violations Perceptron Algorithm.,https://dblp.org/db/conf/emnlp/emnlp2016.html
emnlp1,2016,How Transferable are Neural Networks in NLP Applications?,https://dblp.org/db/conf/emnlp/emnlp2016.html
emnlp1,2016,Morphological Priors for Probabilistic Neural Word Embeddings.,https://dblp.org/db/conf/emnlp/emnlp2016.html
emnlp1,2016,Automatic Cross-Lingual Similarization of Dependency Grammars for Tree-based Machine Translation.,https://dblp.org/db/conf/emnlp/emnlp2016.html
