name,year,title,link
tse,42,Editorial: Journal-First Publication for the Software Engineering Community.,https://dblp.org/db/journals/tse/tse42.html
tse,42,A Tool-Supported Methodology for Validation and Refinement of Early-Stage Domain Models.,https://dblp.org/db/journals/tse/tse42.html
tse,42,Seer: A Lightweight Online Failure Prediction Approach.,https://dblp.org/db/journals/tse/tse42.html
tse,42,"Supporting Scope Tracking and Visualization for Very Large-Scale Requirements Engineering-Utilizing FSC+, Decision Patterns, and Atomic Decision Visualizations.",https://dblp.org/db/journals/tse/tse42.html
tse,42,Supporting Self-Adaptation via Quantitative Verification and Sensitivity Analysis at Run Time.,https://dblp.org/db/journals/tse/tse42.html
tse,42,Automatic Source Code Summarization of Context for Java Methods.,https://dblp.org/db/journals/tse/tse42.html
tse,42,Crossover Designs in Software Engineering Experiments: Benefits and Perils.,https://dblp.org/db/journals/tse/tse42.html
tse,42,GoPrime: A Fully Decentralized Middleware for Utility-Aware Service Assembly.,https://dblp.org/db/journals/tse/tse42.html
tse,42,Probabilistic Model Checking of Regenerative Concurrent Systems.,https://dblp.org/db/journals/tse/tse42.html
tse,42,SITAR: GUI Test Script Repair.,https://dblp.org/db/journals/tse/tse42.html
tse,42,Using Reduced Execution Flow Graph to Identify Library Functions in Binary Code.,https://dblp.org/db/journals/tse/tse42.html
tse,42,Metamorphic Testing for Software Quality Assessment: A Study of Search Engines.,https://dblp.org/db/journals/tse/tse42.html
tse,42,"Detecting, Tracing, and Monitoring Architectural Tactics in Code.",https://dblp.org/db/journals/tse/tse42.html
tse,42,Verifying Synchronization for Atomicity Violation Fixing.,https://dblp.org/db/journals/tse/tse42.html
tse,42,Connecting and Serving the Software Engineering Community.,https://dblp.org/db/journals/tse/tse42.html
tse,42,Evaluating the Effects of Architectural Documentation: A Case Study of a Large Scale Open Source Project.,https://dblp.org/db/journals/tse/tse42.html
tse,42,Impact of Introducing Domain-Specific Modelling in Software Maintenance: An Industrial Case Study.,https://dblp.org/db/journals/tse/tse42.html
tse,42,A Multi-Site Joint Replication of a Design Patterns Experiment Using Moderator Variables to Generalize across Contexts.,https://dblp.org/db/journals/tse/tse42.html
tse,42,An Approach to Checking Consistency between UML Class Model and Its Java Implementation.,https://dblp.org/db/journals/tse/tse42.html
tse,42,A Probabilistic Analysis of the Efficiency of Automated Software Testing.,https://dblp.org/db/journals/tse/tse42.html
tse,42,Black-Box String Test Case Generation through a Multi-Objective Optimization.,https://dblp.org/db/journals/tse/tse42.html
tse,42,"Mapping Bug Reports to Relevant Files: A Ranking Model, a Fine-Grained Benchmark, and Feature Evaluation.",https://dblp.org/db/journals/tse/tse42.html
tse,42,Bidirectional Symbolic Analysis for Effective Branch Testing.,https://dblp.org/db/journals/tse/tse42.html
tse,42,Effect of Domain Knowledge on Elicitation Effectiveness: An Internally Replicated Controlled Experiment.,https://dblp.org/db/journals/tse/tse42.html
tse,42,RELAI Testing: A Technique to Assess and Improve Software Reliability.,https://dblp.org/db/journals/tse/tse42.html
tse,42,Targeted Scrum: Applying Mission Command to Agile Software Development.,https://dblp.org/db/journals/tse/tse42.html
tse,42,To Be Optimal or Not in Test-Case Prioritization.,https://dblp.org/db/journals/tse/tse42.html
tse,42,"A Two-Component Language for Adaptation: Design, Semantics and Program Analysis.",https://dblp.org/db/journals/tse/tse42.html
tse,42,Automatically Recommending Peer Reviewers in Modern Code Review.,https://dblp.org/db/journals/tse/tse42.html
tse,42,Dynamic and Automatic Feedback-Based Threshold Adaptation for Code Smell Detection.,https://dblp.org/db/journals/tse/tse42.html
tse,42,Enforcing Exception Handling Policies with a Domain-Specific Language.,https://dblp.org/db/journals/tse/tse42.html
tse,42,Software Development in Startup Companies: The Greenfield Startup Model.,https://dblp.org/db/journals/tse/tse42.html
tse,42,A Game-Theoretic Foundation for the Maximum Software Resilience against Dense Errors.,https://dblp.org/db/journals/tse/tse42.html
tse,42,Asymptotic Perturbation Bounds for Probabilistic Model Checking with Empirically Determined Probability Parameters.,https://dblp.org/db/journals/tse/tse42.html
tse,42,Designing Autonomic Management Systems by Using Reactive Control Techniques.,https://dblp.org/db/journals/tse/tse42.html
