name,year,title,link
tosem,25,Editorial Journal-First Publication for the Software Engineering Community.,https://dblp.org/db/journals/tosem/tosem25.html
tosem,25,Understanding Integer Overflow in C/C++.,https://dblp.org/db/journals/tosem/tosem25.html
tosem,25,Intelligent Code Completion with Bayesian Networks.,https://dblp.org/db/journals/tosem/tosem25.html
tosem,25,Combining Genetic Algorithms and Constraint Programming to Support Stress Testing of Task Deadlines.,https://dblp.org/db/journals/tosem/tosem25.html
tosem,25,Do Automatically Generated Test Cases Make Debugging Easier? An Experimental Assessment of Debugging Effectiveness and Efficiency.,https://dblp.org/db/journals/tosem/tosem25.html
tosem,25,Test Case Prioritization Using Extended Digraphs.,https://dblp.org/db/journals/tosem/tosem25.html
tosem,25,Boa: Ultra-Large-Scale Software Repository and Source-Code Mining.,https://dblp.org/db/journals/tosem/tosem25.html
tosem,25,The Effectiveness of Test Coverage Criteria for Relational Database Schema Integrity Constraints.,https://dblp.org/db/journals/tosem/tosem25.html
tosem,25,Type-Based Call Graph Construction Algorithms for Scala.,https://dblp.org/db/journals/tosem/tosem25.html
tosem,25,Estimating Semantic Relatedness in Source Code.,https://dblp.org/db/journals/tosem/tosem25.html
tosem,25,Editorial.,https://dblp.org/db/journals/tosem/tosem25.html
tosem,25,Understanding JavaScript Event-Based Interactions with Clematis.,https://dblp.org/db/journals/tosem/tosem25.html
tosem,25,Inflow and Retention in OSS Communities with Commercial Involvement: A Case Study of Three Hybrid Projects.,https://dblp.org/db/journals/tosem/tosem25.html
tosem,25,Concurrency Debugging with Differential Schedule Projections.,https://dblp.org/db/journals/tosem/tosem25.html
tosem,25,Control Explicit-Data Symbolic Model Checking.,https://dblp.org/db/journals/tosem/tosem25.html
tosem,25,Less is More: Estimating Probabilistic Rewards over Partial System Explorations.,https://dblp.org/db/journals/tosem/tosem25.html
tosem,25,SIP: Optimal Product Selection from Feature Models Using Many-Objective Evolutionary Optimization.,https://dblp.org/db/journals/tosem/tosem25.html
tosem,25,DiaPro: Unifying Dynamic Impact Analyses for Improved and Variable Cost-Effectiveness.,https://dblp.org/db/journals/tosem/tosem25.html
tosem,25,A Stack Memory Abstraction and Symbolic Analysis Framework for Executables.,https://dblp.org/db/journals/tosem/tosem25.html
tosem,25,Multi-Step Learning and Adaptive Search for Learning Complex Model Transformations from Examples.,https://dblp.org/db/journals/tosem/tosem25.html
tosem,25,Learning Weighted Assumptions for Compositional Verification of Markov Decision Processes.,https://dblp.org/db/journals/tosem/tosem25.html
tosem,25,Mining Privacy Goals from Privacy Policies Using Hybridized Task Recomposition.,https://dblp.org/db/journals/tosem/tosem25.html
tosem,25,Multi-Criteria Code Refactoring Using Search-Based Software Engineering: An Industrial Case Study.,https://dblp.org/db/journals/tosem/tosem25.html
tosem,25,Using Cohesion and Coupling for Software Remodularization: Is It Enough?,https://dblp.org/db/journals/tosem/tosem25.html
tosem,25,The Effect of Program and Model Structure on the Effectiveness of MC/DC Test Adequacy Coverage.,https://dblp.org/db/journals/tosem/tosem25.html
tosem,25,Stochastic Performance Analysis of Global Software Development Teams.,https://dblp.org/db/journals/tosem/tosem25.html
tosem,25,Hierarchical Program Paths.,https://dblp.org/db/journals/tosem/tosem25.html
tosem,25,Impact-Driven Process Model Repair.,https://dblp.org/db/journals/tosem/tosem25.html
tosem,25,Generating API Call Rules from Version History and Stack Overflow Posts.,https://dblp.org/db/journals/tosem/tosem25.html
tosem,25,Dynamic Dependence Summaries.,https://dblp.org/db/journals/tosem/tosem25.html
tosem,25,"<i>A Posteriori</i> Typing for Model-Driven Engineering: Concepts, Analysis, and Applications.",https://dblp.org/db/journals/tosem/tosem25.html
tosem,26,Augmenting Field Data for Testing Systems Subject to Incremental Requirements Changes.,https://dblp.org/db/journals/tosem/tosem26.html
tosem,26,Ensuring the Consistency of Adaptation through Inter- and Intra-Component Dependency Analysis.,https://dblp.org/db/journals/tosem/tosem26.html
tosem,26,Predicting Query Quality for Applications of Text Retrieval to Software Engineering Tasks.,https://dblp.org/db/journals/tosem/tosem26.html
tosem,26,Human Competitiveness of Genetic Programming in Spectrum-Based Fault Localisation: Theoretical and Empirical Analysis.,https://dblp.org/db/journals/tosem/tosem26.html
tosem,26,Parallel Algorithms for Generating Distinguishing Sequences for Observable Non-deterministic FSMs.,https://dblp.org/db/journals/tosem/tosem26.html
tosem,26,Editorial.,https://dblp.org/db/journals/tosem/tosem26.html
tosem,26,Fixing Faults in C and Java Source Code: Abbreviated vs. Full-Word Identifier Names.,https://dblp.org/db/journals/tosem/tosem26.html
tosem,26,A Logic-Based Approach for the Verification of UML Timed Models.,https://dblp.org/db/journals/tosem/tosem26.html
tosem,26,Early Evaluation of Implementation Alternatives of Composite Data Structures Toward Maintainability.,https://dblp.org/db/journals/tosem/tosem26.html
tosem,26,Global and Local Deadlock Freedom in BIP.,https://dblp.org/db/journals/tosem/tosem26.html
tosem,26,Variability Bugs in Highly Configurable Systems: A Qualitative Analysis.,https://dblp.org/db/journals/tosem/tosem26.html
tosem,26,"Lightweight, Obfuscation-Resilient Detection and Family Identification of Android Malware.",https://dblp.org/db/journals/tosem/tosem26.html
tosem,26,Understanding and Combating Memory Bloat in Managed Data-Intensive Systems.,https://dblp.org/db/journals/tosem/tosem26.html
tosem,26,Detecting the Behavior of Design Patterns through Model Checking and Dynamic Analysis.,https://dblp.org/db/journals/tosem/tosem26.html
tosem,26,Configuring Software Product Lines by Combining Many-Objective Optimization and SAT Solvers.,https://dblp.org/db/journals/tosem/tosem26.html
tosem,27,Editorial.,https://dblp.org/db/journals/tosem/tosem27.html
tosem,27,How Far We Have Progressed in the Journey? An Examination of Cross-Project Defect Prediction.,https://dblp.org/db/journals/tosem/tosem27.html
tosem,27,Assessing the Refactoring of Brain Methods.,https://dblp.org/db/journals/tosem/tosem27.html
tosem,27,An Empirical Study of Meta- and Hyper-Heuristic Search for Multi-Objective Release Planning.,https://dblp.org/db/journals/tosem/tosem27.html
tosem,27,Inferring Extended Probabilistic Finite-State Automaton Models from Software Executions.,https://dblp.org/db/journals/tosem/tosem27.html
tosem,27,FEMOSAA: Feature-Guided and Knee-Driven Multi-Objective Optimization for Self-Adaptive Software.,https://dblp.org/db/journals/tosem/tosem27.html
tosem,27,Prove it! Inferring Formal Proof Scripts from CafeOBJ Proof Scores.,https://dblp.org/db/journals/tosem/tosem27.html
tosem,27,STADS: Software Testing as Species Discovery.,https://dblp.org/db/journals/tosem/tosem27.html
tosem,27,Maintaining Architecture-Implementation Conformance to Support Architecture Centrality: From Single System to Product Line Development.,https://dblp.org/db/journals/tosem/tosem27.html
tosem,27,Editorial.,https://dblp.org/db/journals/tosem/tosem27.html
