name,year,title,link
icpc,2016,"24th IEEE International Conference on Program Comprehension, ICPC 2016, Austin, TX, USA, May 16-17, 2016.",https://dblp.org/db/conf/iwpc/icpc2016.html
icpc,2016,A textual-based technique for Smell Detection.,https://dblp.org/db/conf/iwpc/icpc2016.html
icpc,2016,Context-based code smells prioritization for prefactoring.,https://dblp.org/db/conf/iwpc/icpc2016.html
icpc,2016,Do code smells hamper novice programming? A controlled experiment on Scratch programs.,https://dblp.org/db/conf/iwpc/icpc2016.html
icpc,2016,Improving code readability models with textual features.,https://dblp.org/db/conf/iwpc/icpc2016.html
icpc,2016,Multistaging to understand: Distilling the essence of java code examples.,https://dblp.org/db/conf/iwpc/icpc2016.html
icpc,2016,Navigating the WordPress plugin landscape.,https://dblp.org/db/conf/iwpc/icpc2016.html
icpc,2016,A case study of program comprehension effort and technical debt estimations.,https://dblp.org/db/conf/iwpc/icpc2016.html
icpc,2016,On method ordering.,https://dblp.org/db/conf/iwpc/icpc2016.html
icpc,2016,Identifying modularization patterns by visual comparison of multiple hierarchies.,https://dblp.org/db/conf/iwpc/icpc2016.html
icpc,2016,Glyph-based software component identification.,https://dblp.org/db/conf/iwpc/icpc2016.html
icpc,2016,Taming the IDE with fine-grained interaction data.,https://dblp.org/db/conf/iwpc/icpc2016.html
icpc,2016,Learning to rank for bug report assignee recommendation.,https://dblp.org/db/conf/iwpc/icpc2016.html
icpc,2016,Can we find stable alternatives for unstable Eclipse interfaces?,https://dblp.org/db/conf/iwpc/icpc2016.html
icpc,2016,A cooperative approach for combining client-based and library-based API usage pattern mining.,https://dblp.org/db/conf/iwpc/icpc2016.html
icpc,2016,A novel approach for estimating Truck Factors.,https://dblp.org/db/conf/iwpc/icpc2016.html
icpc,2016,Can we enforce a benefit for dynamically typed languages in comparison to statically typed ones? A controlled experiment.,https://dblp.org/db/conf/iwpc/icpc2016.html
icpc,2016,Identifying functionally similar code in complex codebases.,https://dblp.org/db/conf/iwpc/icpc2016.html
icpc,2016,On automatically detecting similar Android apps.,https://dblp.org/db/conf/iwpc/icpc2016.html
icpc,2016,Rule-directed code clone synchronization.,https://dblp.org/db/conf/iwpc/icpc2016.html
icpc,2016,Are unreachable methods harmful? Results from a controlled experiment.,https://dblp.org/db/conf/iwpc/icpc2016.html
icpc,2016,Investigating the android apps' success: An empirical study.,https://dblp.org/db/conf/iwpc/icpc2016.html
icpc,2016,Retrofitting automatic testing through library tests reusing.,https://dblp.org/db/conf/iwpc/icpc2016.html
icpc,2016,Measuring energy footprint of software features.,https://dblp.org/db/conf/iwpc/icpc2016.html
icpc,2016,Human-machine resolution of Invisible Control Flow?,https://dblp.org/db/conf/iwpc/icpc2016.html
icpc,2016,Extracting configuration parameter interactions using static analysis.,https://dblp.org/db/conf/iwpc/icpc2016.html
icpc,2016,Android build dependency analysis.,https://dblp.org/db/conf/iwpc/icpc2016.html
icpc,2016,Software development and tool usability.,https://dblp.org/db/conf/iwpc/icpc2016.html
icpc,2016,Detecting exploratory programming behaviors for introductory programming exercises.,https://dblp.org/db/conf/iwpc/icpc2016.html
icpc,2016,Embedding programming context into source code.,https://dblp.org/db/conf/iwpc/icpc2016.html
icpc,2016,Synchronized static and dynamic visualization in a web-based programming environment.,https://dblp.org/db/conf/iwpc/icpc2016.html
icpc,2016,Case studies of optimized sequence diagram for program comprehension.,https://dblp.org/db/conf/iwpc/icpc2016.html
icpc,2016,Comprehending source code of large software system for reuse.,https://dblp.org/db/conf/iwpc/icpc2016.html
icpc,2016,Defending against the attack of the micro-clones.,https://dblp.org/db/conf/iwpc/icpc2016.html
icpc,2016,Towards quality gates in continuous delivery and deployment.,https://dblp.org/db/conf/iwpc/icpc2016.html
icpc,2016,Revisiting the relationship between code smells and refactoring.,https://dblp.org/db/conf/iwpc/icpc2016.html
icpc,2016,Generating clone references with less human subjectivity.,https://dblp.org/db/conf/iwpc/icpc2016.html
icpc,2016,Understanding interactive debugging with Swarm Debug Infrastructure.,https://dblp.org/db/conf/iwpc/icpc2016.html
icpc,2016,FeedBaG: An interaction tracker for Visual Studio.,https://dblp.org/db/conf/iwpc/icpc2016.html
icpc,2016,InfectoMeter: A tool that helps to place bug fixes.,https://dblp.org/db/conf/iwpc/icpc2016.html
icpc,2016,INLINE: Now you're coding with portals.,https://dblp.org/db/conf/iwpc/icpc2016.html
icpc,2016,WAVI: A reverse engineering tool for web applications.,https://dblp.org/db/conf/iwpc/icpc2016.html
icpc,2016,PORBS: A parallel observation-based slicer.,https://dblp.org/db/conf/iwpc/icpc2016.html
icpc,2016,STAC: A tool for Static Textual Analysis of Code.,https://dblp.org/db/conf/iwpc/icpc2016.html
icpc,2016,Hey! Are you injecting side effect?: A tool for detecting purity changes in java methods.,https://dblp.org/db/conf/iwpc/icpc2016.html
icpc,2016,WB4SP: A tool to build the word base for specific programs.,https://dblp.org/db/conf/iwpc/icpc2016.html
icpc,2017,"Proceedings of the 25th International Conference on Program Comprehension, ICPC 2017, Buenos Aires, Argentina, May 22-23, 2017.",https://dblp.org/db/conf/iwpc/icpc2017.html
icpc,2017,Do software developers understand open source licenses?,https://dblp.org/db/conf/iwpc/icpc2017.html
icpc,2017,Software engineers' information seeking behavior in change impact analysis: an interview study.,https://dblp.org/db/conf/iwpc/icpc2017.html
icpc,2017,How developers document pull requests with external references.,https://dblp.org/db/conf/iwpc/icpc2017.html
icpc,2017,Variability through the eyes of the programmer.,https://dblp.org/db/conf/iwpc/icpc2017.html
icpc,2017,Meaningful identifier names: the case of single-letter variables.,https://dblp.org/db/conf/iwpc/icpc2017.html
icpc,2017,Effects of variable names on comprehension an empirical study.,https://dblp.org/db/conf/iwpc/icpc2017.html
icpc,2017,"Syntax, predicates, idioms: what really affects code complexity?",https://dblp.org/db/conf/iwpc/icpc2017.html
icpc,2017,Exploiting type hints in method argument names to improve lightweight type inference.,https://dblp.org/db/conf/iwpc/icpc2017.html
icpc,2017,Binary code clone detection across architectures and compiling configurations.,https://dblp.org/db/conf/iwpc/icpc2017.html
icpc,2017,Identifying code clones having high possibilities of containing bugs.,https://dblp.org/db/conf/iwpc/icpc2017.html
icpc,2017,Smells are sensitive to developers!: on the efficiency of (un)guided customized detection.,https://dblp.org/db/conf/iwpc/icpc2017.html
icpc,2017,On the uniqueness of code redundancies.,https://dblp.org/db/conf/iwpc/icpc2017.html
icpc,2017,RepDroid: an automated tool for Android application repackaging detection.,https://dblp.org/db/conf/iwpc/icpc2017.html
icpc,2017,Comprehension of ads-supported and paid Android applications: are they different?,https://dblp.org/db/conf/iwpc/icpc2017.html
icpc,2017,How professional hackers understand protected code while performing attack tasks.,https://dblp.org/db/conf/iwpc/icpc2017.html
icpc,2017,NetDroid: summarizing network behavior of Android apps for network code maintenance.,https://dblp.org/db/conf/iwpc/icpc2017.html
icpc,2017,An exploratory study on the relationship between changes and refactoring.,https://dblp.org/db/conf/iwpc/icpc2017.html
icpc,2017,Developer-related factors in change prediction: an empirical assessment.,https://dblp.org/db/conf/iwpc/icpc2017.html
icpc,2017,Analyzing user comments on YouTube coding tutorial videos.,https://dblp.org/db/conf/iwpc/icpc2017.html
